image_id,label_id
17908,2 44 66 79 85 133 154 171 184 194 
17909,17 20 62 66 70 137 171 175 184 222 
17910,44 62 66 70 111 137 171 175 184 222 
17911,17 19 26 49 53 65 66 73 79 91 105 143 148 222 
17912,17 20 66 71 98 153 171 184 
17913,17 59 66 95 151 184 222 
17914,53 60 78 106 185 
17915,17 19 58 66 72 79 148 170 184 
17916,14 17 51 66 176 
17917,17 66 78 97 105 116 141 148 222 
17918,17 53 106 153 164 190 222 
17919,5 105 106 153 176 
17920,17 18 53 66 101 105 138 153 222 
17921,36 44 66 70 153 171 184 226 
17922,17 36 44 66 78 105 184 214 
17923,53 106 153 164 184 190 222 
17924,17 36 44 62 66 105 137 148 153 184 
17925,17 37 53 66 137 201 222 
17926,17 40 66 70 106 184 
17927,7 17 53 66 137 171 175 184 193 210 217 222 
17928,17 20 47 62 66 137 154 164 166 171 184 
17929,17 51 66 111 158 180 186 
17930,49 53 78 106 136 164 222 
17931,17 19 62 66 105 133 135 137 184 214 222 
17932,17 19 53 78 106 
17933,17 91 105 106 126 205 
17934,17 26 49 53 65 66 73 105 143 148 222 
17935,53 66 137 144 171 193 222 
17936,17 19 59 66 100 169 
17937,18 44 66 70 111 153 164 184 222 
17938,17 44 62 66 79 131 171 175 184 
17939,7 56 66 98 171 175 184 193 222 
17940,53 66 101 164 184 
17941,17 49 53 78 106 136 164 222 
17942,49 53 106 132 148 164 
17943,17 30 66 78 148 224 
17944,19 49 59 66 91 105 151 
17945,17 20 66 70 98 128 153 164 171 
17946,17 66 137 171 184 193 205 222 
17947,36 62 66 153 164 184 
17948,18 44 49 66 131 153 155 164 184 
17949,7 17 56 66 137 171 175 193 222 
17950,17 20 66 70 133 137 170 176 222 
17951,19 36 53 62 66 70 153 164 184 
17952,17 66 133 137 148 155 170 
17953,17 66 98 103 131 148 171 175 
17954,17 53 66 148 164 184 222 
17955,2 17 19 44 62 66 85 148 153 171 184 222 
17956,32 66 97 105 138 214 
17957,56 66 116 131 137 155 164 171 175 184 222 
17958,66 100 137 142 176 227 
17959,28 34 53 79 106 111 
17960,17 20 53 62 66 137 153 164 171 178 184 222 
17961,17 75 105 106 153 
17962,17 53 66 153 164 184 190 222 
17963,19 40 59 66 151 165 
17964,111 137 176 185 
17965,17 49 53 105 106 138 153 164 190 222 
17966,66 67 69 105 148 152 
17967,17 18 44 66 105 133 148 164 184 214 222 
17968,2 17 44 66 71 85 158 159 180 184 186 
17969,17 20 62 66 105 116 137 148 
17970,17 36 44 66 171 175 184 214 
17971,2 17 44 62 66 85 154 180 184 186 222 
17972,17 19 53 66 78 105 153 
17973,36 43 44 53 66 111 137 148 171 181 184 210 
17974,17 66 137 171 176 181 189 210 222 
17975,7 18 44 56 66 171 175 184 193 222 
17976,19 49 53 61 105 106 222 
17977,53 56 66 106 111 137 171 184 193 210 222 
17978,17 40 53 78 102 106 
17979,17 36 44 66 154 171 184 214 
17980,17 20 66 71 98 153 171 184 
17981,5 17 53 106 137 153 164 176 190 222 
17982,20 44 66 137 171 184 222 
17983,19 53 66 109 153 164 184 
17984,36 44 66 79 137 171 175 184 
17985,17 26 49 53 65 66 73 105 143 148 222 
17986,17 26 49 53 65 66 73 79 91 105 143 148 
17987,17 49 65 66 73 91 105 148 
17988,17 53 78 106 185 
17989,14 17 51 66 142 176 
17990,66 78 97 105 141 153 205 
17991,17 20 62 66 137 171 184 214 222 
17992,17 19 53 66 78 79 105 116 142 184 
17993,17 53 66 105 116 148 166 184 
17994,17 53 66 105 153 164 184 190 222 
17995,17 53 66 78 131 176 227 
17996,17 53 106 171 193 210 217 222 
17997,14 17 32 55 66 87 97 98 105 131 153 164 222 
17998,17 62 66 98 133 153 171 184 222 
17999,40 53 106 111 
18000,49 53 97 105 106 141 205 
18001,17 36 53 66 105 137 153 181 184 222 
18002,53 106 153 164 190 222 
18003,20 66 98 153 164 171 184 222 
18004,66 111 117 133 203 206 226 
18005,44 62 66 95 98 105 116 137 184 222 
18006,17 49 53 61 105 106 222 
18007,17 44 66 70 105 131 214 222 
18008,19 31 53 106 222 
18009,17 20 47 66 105 137 153 171 176 214 222 226 
18010,62 66 117 137 171 184 
18011,14 17 19 49 62 66 78 105 131 133 148 222 
18012,17 31 66 133 170 
18013,53 66 109 210 
18014,17 19 66 115 137 176 189 
18015,19 59 66 92 151 
18016,17 20 47 66 95 105 137 153 164 171 176 
18017,36 44 66 70 133 153 164 184 
18018,17 49 105 106 183 214 
18019,66 78 97 105 141 153 224 
18020,17 66 135 222 
18021,19 40 59 66 151 165 184 
18022,17 53 137 185 222 
18023,17 62 66 98 105 133 148 153 184 
18024,17 20 44 66 137 166 171 184 
18025,14 17 49 66 105 222 
18026,7 17 20 66 95 98 171 184 222 
18027,17 49 53 105 106 111 183 214 
18028,17 52 66 99 171 
18029,17 32 66 105 148 224 
18030,17 20 53 62 66 137 153 171 184 210 222 
18031,17 18 66 98 105 153 222 
18032,44 66 95 131 155 164 166 171 175 184 
18033,17 19 53 66 78 111 181 196 222 
18034,17 66 72 115 137 176 189 214 
18035,19 40 59 66 151 165 184 
18036,17 19 49 53 66 79 91 105 143 
18037,17 20 62 66 137 148 171 175 184 214 216 
18038,17 20 62 66 98 171 184 222 
18039,17 19 31 53 78 106 
18040,17 19 36 53 62 66 105 153 184 
18041,17 20 36 66 79 105 137 148 153 184 
18042,17 26 49 53 65 66 73 105 131 143 148 171 222 
18043,17 62 66 114 158 171 175 184 214 
18044,7 19 44 66 70 171 175 184 193 
18045,18 44 66 153 159 164 184 
18046,17 33 53 79 106 111 
18047,19 20 66 71 154 158 171 180 186 
18048,17 19 20 36 53 62 66 137 164 171 184 214 222 
18049,36 53 66 102 105 132 153 164 184 
18050,17 78 88 91 105 106 148 153 
18051,17 62 66 171 175 178 184 
18052,36 44 62 66 137 171 175 184 214 222 
18053,19 36 62 66 70 111 137 180 184 
18054,17 53 66 137 164 181 184 222 
18055,18 44 49 66 105 131 222 
18056,19 49 53 59 66 102 105 106 164 184 
18057,40 59 66 151 165 184 222 
18058,17 66 89 98 110 115 142 148 196 222 
18059,17 25 49 91 99 105 106 111 171 217 
18060,17 19 20 62 66 133 137 142 148 154 171 184 214 
18061,14 65 66 73 171 217 222 
18062,5 17 19 79 105 106 137 153 176 
18063,17 19 49 78 79 91 105 106 
18064,17 19 75 97 105 106 141 153 
18065,17 49 53 78 106 136 164 222 
18066,66 74 88 105 137 138 153 
18067,17 19 37 59 92 106 
18068,17 33 53 79 106 111 
18069,17 62 66 70 105 116 133 137 164 184 222 
18070,18 44 66 85 171 175 184 193 222 
18071,15 19 66 111 115 137 176 189 
18072,17 19 40 53 66 70 165 184 222 
18073,17 34 53 79 106 111 
18074,10 15 66 111 115 137 176 180 181 
18075,62 66 98 137 171 175 184 214 222 226 
18076,17 19 66 115 137 176 189 
18077,44 62 66 98 171 184 214 222 
18078,9 20 47 66 105 137 153 171 176 
18079,17 26 49 53 65 73 91 105 106 117 143 222 
18080,17 49 53 78 106 164 190 214 222 
18081,17 66 105 135 153 222 
18082,37 53 66 137 142 184 201 
18083,44 62 66 111 131 133 155 171 180 184 203 222 
18084,17 20 44 62 66 105 154 164 166 184 
18085,17 20 62 66 70 105 116 137 148 171 176 184 222 
18086,6 17 106 176 222 
18087,48 66 118 131 180 184 186 194 203 
18088,7 17 53 56 66 78 171 175 177 193 222 
18089,53 66 105 137 153 184 222 
18090,2 17 20 62 66 105 137 153 154 
18091,17 62 66 116 137 155 164 180 181 184 222 
18092,17 19 53 78 106 164 190 214 222 
18093,74 88 105 137 138 153 
18094,53 66 78 105 184 214 
18095,20 62 66 78 137 171 175 184 199 
18096,66 137 153 171 176 184 189 210 
18097,53 106 111 153 164 190 
18098,17 66 100 137 176 
18099,44 62 66 79 98 133 153 164 171 184 
18100,15 66 115 137 171 176 181 189 
18101,25 49 91 99 105 106 111 
18102,17 18 44 55 66 72 98 105 164 184 188 214 222 
18103,44 66 72 98 105 131 153 164 184 
18104,66 74 88 105 137 138 153 
18105,28 34 40 106 111 
18106,17 19 53 66 78 142 148 227 
18107,17 44 62 66 133 137 171 175 184 214 222 
18108,66 111 115 137 171 176 181 184 189 
18109,17 20 66 97 127 133 137 170 
18110,17 18 44 49 66 105 184 222 
18111,17 19 44 62 66 78 105 131 133 148 153 222 
18112,17 19 36 66 94 105 133 148 153 
18113,17 66 78 105 153 
18114,17 19 66 98 103 110 142 148 152 158 214 222 
18115,17 19 66 98 105 131 142 148 152 222 
18116,17 66 98 114 131 142 158 167 171 175 214 222 
18117,11 17 53 66 78 97 105 153 
18118,19 36 43 53 66 111 137 148 171 181 184 210 
18119,17 66 100 111 176 
18120,14 17 53 66 137 171 175 184 193 214 222 
18121,17 20 62 66 137 148 171 184 226 
18122,17 62 66 98 133 148 171 184 
18123,19 59 66 151 169 
18124,17 49 66 105 126 148 183 214 
18125,17 20 53 62 66 148 153 164 166 184 
18126,17 66 105 153 184 222 
18127,36 44 49 53 62 66 70 105 153 164 184 
18128,17 66 115 137 144 171 176 193 
18129,17 19 66 78 98 103 114 121 142 148 158 175 214 222 
18130,19 66 111 115 137 171 176 181 184 189 214 
18131,17 20 62 66 78 105 116 137 184 
18132,17 19 62 66 78 133 137 148 154 171 214 
18133,49 53 105 106 111 
18134,17 66 70 115 137 176 189 222 
18135,14 17 30 66 72 97 105 153 222 
18136,36 44 62 66 105 111 137 153 164 184 
18137,17 65 66 73 143 171 217 222 
18138,17 51 66 148 158 180 186 
18139,17 18 44 49 66 98 105 153 181 222 
18140,49 53 106 136 164 222 
18141,17 19 62 66 70 131 133 137 148 164 184 222 
18142,53 66 79 105 153 
18143,17 53 88 105 106 138 141 153 
18144,17 36 66 79 98 148 153 164 184 222 
18145,26 49 53 91 105 106 148 
18146,17 31 53 66 78 81 106 
18147,17 49 105 106 183 198 
18148,18 19 44 49 66 105 155 184 222 
18149,17 19 20 53 62 66 78 137 148 153 164 178 184 222 
18150,53 66 138 153 164 184 190 
18151,66 118 155 180 186 203 220 222 
18152,17 20 66 137 153 171 184 
18153,66 91 99 
18154,18 53 56 66 137 153 164 184 222 
18155,66 88 105 138 153 
18156,17 49 53 78 97 105 106 141 153 
18157,66 78 105 126 207 224 
18158,66 98 171 180 184 186 203 222 
18159,17 20 62 66 98 105 137 153 222 
18160,48 66 159 180 186 203 
18161,14 66 97 105 141 153 205 222 
18162,17 53 66 78 81 106 
18163,17 26 53 66 73 105 143 222 
18164,7 17 21 63 66 70 95 171 
18165,17 66 78 98 171 175 184 193 210 222 
18166,17 53 78 81 106 111 
18167,53 56 66 137 171 175 181 184 193 210 217 222 
18168,53 106 111 138 153 164 190 
18169,19 40 106 111 137 165 184 
18170,53 66 137 153 164 190 222 
18171,17 26 49 53 65 66 73 91 105 143 148 222 
18172,18 44 49 66 70 105 111 137 153 184 
18173,17 26 49 53 65 66 73 105 131 143 222 
18174,17 19 20 47 62 66 98 137 171 180 184 
18175,36 44 49 66 105 184 
18176,17 49 53 66 105 137 153 181 222 
18177,17 19 20 62 66 98 133 153 171 184 
18178,17 51 66 111 158 180 186 
18179,30 65 66 73 222 
18180,49 53 105 106 136 
18181,17 20 44 66 71 150 154 159 171 184 
18182,53 106 137 138 153 164 190 
18183,7 53 66 78 171 175 184 193 210 
18184,17 66 105 133 137 153 
18185,19 62 66 70 95 111 137 164 171 175 184 214 
18186,17 20 44 66 154 171 184 214 
18187,17 44 66 81 
18188,17 53 62 66 133 137 171 214 218 
18189,14 65 66 73 105 222 
18190,17 19 66 72 164 184 
18191,17 19 53 66 78 131 171 175 176 193 222 
18192,17 20 47 62 66 105 137 148 154 166 
18193,20 47 62 66 70 111 137 171 180 184 
18194,17 36 44 62 66 70 137 155 164 171 184 
18195,19 59 66 151 169 
18196,5 19 66 78 115 117 131 137 148 153 164 176 
18197,17 36 44 66 137 148 171 175 184 214 
18198,17 19 36 44 66 105 131 133 137 153 184 
18199,19 59 66 171 184 
18200,17 66 87 98 103 171 175 214 
18201,17 34 53 106 111 
18202,53 66 78 105 153 
18203,66 70 131 152 158 167 
18204,17 40 53 66 78 111 222 
18205,17 20 62 66 105 131 214 222 
18206,17 49 53 78 106 164 190 214 222 
18207,19 49 105 106 183 214 
18208,18 19 53 66 116 137 155 164 181 184 
18209,18 44 49 53 66 70 105 184 222 
18210,18 66 79 98 128 153 164 184 222 
18211,20 53 62 66 137 148 153 164 171 184 
18212,17 18 53 66 105 153 184 222 
18213,66 105 148 153 
18214,78 88 105 106 205 
18215,17 66 98 142 148 171 175 193 
18216,2 17 44 62 66 85 180 184 186 222 
18217,36 43 66 111 116 131 137 171 180 184 
18218,49 66 79 105 126 200 214 224 
18219,17 36 44 66 133 153 171 184 222 
18220,17 62 66 97 105 153 222 
18221,17 19 53 66 144 171 175 184 193 210 222 
18222,17 53 105 106 138 153 190 
18223,17 26 49 53 65 66 73 105 143 222 
18224,20 62 66 98 153 164 171 184 222 226 
18225,17 37 53 66 79 111 201 
18226,53 66 109 210 
18227,17 36 44 62 66 164 184 222 226 
18228,17 36 53 62 66 105 153 164 184 
18229,17 49 66 78 105 137 183 
18230,17 20 62 66 105 137 148 154 214 
18231,66 137 138 144 171 176 193 
18232,36 44 53 66 142 153 164 171 184 210 
18233,53 106 137 138 153 164 190 
18234,14 53 66 109 
18235,17 26 49 53 65 66 73 105 131 143 148 222 
18236,14 17 30 66 72 75 78 97 105 141 153 
18237,52 66 111 131 133 137 171 184 210 
18238,17 20 47 62 66 105 137 154 166 184 
18239,17 20 62 66 98 105 153 184 
18240,19 20 62 66 75 111 116 137 164 184 
18241,17 53 66 137 144 171 175 184 193 222 
18242,17 53 66 78 105 153 222 
18243,17 19 44 62 66 111 137 171 180 184 
18244,17 66 73 105 
18245,17 53 66 153 164 184 190 222 
18246,26 49 50 53 91 105 106 143 205 
18247,17 19 49 53 78 91 105 106 
18248,19 66 105 152 
18249,17 34 53 79 106 111 
18250,17 19 53 60 78 106 148 185 222 
18251,17 66 100 111 137 176 
18252,9 17 20 62 66 137 171 184 214 
18253,17 19 59 92 106 
18254,14 17 66 159 171 180 184 186 203 
18255,17 19 49 105 106 183 198 
18256,17 66 98 175 180 222 
18257,18 53 66 70 105 137 184 214 
18258,14 17 66 75 97 105 153 
18259,20 53 62 66 78 137 153 164 184 
18260,2 19 44 66 71 154 166 171 180 186 194 
18261,20 66 71 98 171 184 203 222 
18262,40 66 101 137 184 
18263,17 19 44 62 66 133 137 148 154 171 184 
18264,19 59 66 151 169 
18265,17 53 93 106 137 153 171 193 217 
18266,17 53 78 106 
18267,40 66 70 72 165 184 
18268,15 66 111 117 137 176 189 226 
18269,17 18 44 49 66 105 135 
18270,17 66 138 153 164 190 
18271,36 43 44 62 66 79 111 131 137 171 180 184 
18272,19 59 62 63 66 70 95 171 175 184 
18273,19 62 66 105 116 131 137 155 184 
18274,2 17 44 62 66 154 164 166 171 184 
18275,17 66 98 105 131 184 222 
18276,17 19 53 88 105 106 153 
18277,17 53 81 106 
18278,62 66 116 137 155 164 171 180 184 222 
18279,17 20 62 66 105 116 137 148 155 222 
18280,14 17 19 49 66 78 98 105 148 214 222 
18281,17 66 98 142 171 175 184 214 
18282,49 53 88 91 105 106 111 132 148 
18283,14 17 51 66 176 
18284,17 53 66 89 115 196 222 
18285,20 62 66 137 171 184 214 222 
18286,17 19 49 53 78 79 106 136 148 164 222 226 
18287,19 40 59 66 151 165 
18288,17 51 66 99 158 180 186 
18289,15 17 66 111 115 137 148 176 189 
18290,17 31 53 66 142 222 
18291,53 66 142 171 175 184 193 210 214 
18292,17 26 49 53 91 105 106 143 222 
18293,17 20 62 66 105 137 205 
18294,19 36 44 62 66 70 105 153 184 214 
18295,19 66 97 105 141 153 205 
18296,17 53 106 153 164 190 
18297,17 66 98 103 110 114 171 175 184 214 222 
18298,17 18 53 66 137 164 184 190 214 222 
18299,17 18 66 98 105 153 184 222 
18300,17 44 66 117 148 153 159 164 171 184 
18301,17 26 49 53 66 91 105 143 148 222 
18302,17 19 66 95 137 148 164 184 214 
18303,17 18 49 53 66 131 137 164 184 222 
18304,17 66 131 133 158 171 180 184 222 
18305,17 66 98 137 
18306,17 20 62 66 98 153 171 184 
18307,17 20 66 98 137 148 153 171 176 
18308,17 49 65 66 73 78 91 105 
18309,17 19 26 49 53 65 66 73 79 105 131 143 148 222 
18310,17 66 98 103 114 148 171 175 214 
18311,17 21 66 98 103 110 115 171 
18312,44 66 70 95 111 137 164 171 175 184 214 
18313,20 66 71 171 203 
18314,17 36 43 44 66 137 171 184 
18315,17 53 66 148 153 164 184 190 222 
18316,17 53 88 105 106 153 
18317,17 19 26 49 53 91 105 106 143 205 222 
18318,17 19 20 47 66 137 148 164 171 214 222 
18319,17 20 53 62 66 78 105 137 214 
18320,17 26 49 53 65 66 73 79 91 105 117 143 148 
18321,17 53 66 78 81 153 164 184 
18322,17 44 62 66 105 116 184 222 
18323,36 62 66 111 137 164 171 184 222 
18324,44 62 66 111 117 171 175 184 222 
18325,19 62 66 70 105 116 137 184 
18326,17 21 66 137 176 189 222 
18327,17 53 105 106 183 214 
18328,17 66 137 171 184 189 222 
18329,17 19 66 115 137 176 189 
18330,17 53 106 153 164 190 
18331,17 53 66 79 105 153 226 
18332,19 36 53 62 66 70 105 131 153 184 
18333,19 44 66 71 159 180 184 186 194 
18334,19 20 66 71 137 148 154 171 180 184 
18335,17 36 44 62 66 105 137 153 164 184 222 
18336,17 51 66 99 180 
18337,19 36 53 66 70 79 142 148 164 184 
18338,17 26 53 105 106 143 222 
18339,17 40 66 72 98 165 184 222 
18340,36 44 62 66 70 153 171 184 
18341,17 19 44 49 66 70 105 222 
18342,13 20 44 45 66 71 139 148 159 171 186 203 214 
18343,17 18 59 66 133 153 164 184 222 226 
18344,53 62 66 70 116 137 164 171 184 222 
18345,18 19 44 66 98 105 116 184 222 
18346,17 53 66 78 171 184 222 
18347,14 17 18 44 49 66 85 105 153 184 
18348,17 37 53 59 66 169 201 222 
18349,44 66 71 154 158 166 171 180 186 
18350,17 19 21 66 95 137 148 171 175 189 214 
18351,17 19 20 53 62 66 105 116 137 
18352,17 19 26 49 53 91 105 106 143 205 
18353,17 20 47 66 110 171 175 184 214 
18354,14 17 18 44 66 98 105 153 164 184 222 
18355,17 19 49 105 106 183 198 
18356,11 18 53 66 153 164 184 190 222 
18357,66 98 171 180 184 186 203 222 
18358,6 17 19 66 115 131 137 142 148 176 227 
18359,17 19 66 78 133 148 152 164 214 222 
18360,36 44 66 79 171 184 
18361,66 79 137 148 189 
18362,20 62 66 105 137 153 184 226 
18363,17 36 53 66 102 105 148 
18364,59 66 151 165 
18365,17 19 53 78 106 222 
18366,53 106 153 164 190 222 
18367,17 19 66 78 100 137 142 148 176 227 
18368,18 42 49 53 66 76 105 132 148 
18369,17 53 66 105 137 141 153 222 
18370,17 19 66 131 137 142 148 176 222 227 
18371,18 53 66 137 153 164 184 190 222 
18372,17 20 36 62 66 105 137 184 214 
18373,17 49 53 78 105 106 214 222 
18374,14 17 36 44 66 98 153 171 184 222 
18375,5 19 106 137 153 164 176 
18376,17 53 88 105 106 153 222 
18377,17 49 53 106 153 164 190 222 
18378,17 49 53 78 105 106 136 222 
18379,2 17 62 66 70 98 171 184 214 222 
18380,53 66 137 153 164 184 190 222 
18381,19 40 59 66 151 165 
18382,19 49 59 66 91 105 
18383,17 36 66 131 137 148 171 175 184 214 222 
18384,17 18 44 66 105 116 137 164 171 175 184 222 
18385,17 66 137 164 183 214 222 
18386,17 19 26 49 53 91 105 106 143 205 
18387,17 26 49 53 66 73 91 105 143 222 
18388,18 53 66 137 153 164 184 190 222 
18389,17 66 78 100 
18390,44 62 66 111 131 137 154 171 180 184 
18391,17 19 62 66 78 133 137 142 148 154 164 214 
18392,17 19 66 70 98 103 110 114 142 148 171 175 214 
18393,17 36 53 62 66 105 137 153 184 222 
18394,17 18 44 49 66 98 105 128 153 222 
18395,19 59 62 66 137 171 175 184 214 
18396,19 66 97 105 141 153 
18397,17 19 20 53 62 66 105 137 148 153 164 184 
18398,19 49 53 59 61 105 106 132 
18399,17 53 78 106 185 
18400,17 66 137 144 171 176 193 
18401,66 133 139 142 154 171 180 186 203 
18402,10 14 17 66 98 180 202 222 
18403,17 18 44 55 66 98 171 175 184 193 222 
18404,17 53 62 66 78 116 155 164 166 184 222 
18405,18 44 49 66 105 184 222 
18406,14 17 30 65 66 73 78 105 131 222 
18407,17 19 53 106 164 190 214 222 
18408,17 53 75 78 88 105 106 153 
18409,19 49 53 106 135 164 222 
18410,17 49 53 78 105 106 214 222 
18411,49 53 105 106 136 164 222 
18412,19 20 62 66 70 111 137 171 184 
18413,17 18 66 78 105 141 214 
18414,17 19 59 66 151 169 
18415,18 44 66 101 105 138 153 
18416,17 53 78 106 
18417,17 18 53 66 78 105 131 137 214 222 
18418,20 47 66 105 137 153 176 
18419,17 53 66 153 164 184 190 
18420,44 62 66 105 153 184 222 
18421,53 66 111 137 153 164 184 190 
18422,17 18 44 66 98 105 153 222 
18423,66 98 114 142 164 171 175 184 214 
18424,17 36 44 62 66 70 137 171 175 184 214 226 
18425,44 66 70 72 96 105 111 184 
18426,19 40 59 106 151 
18427,17 49 53 61 105 106 148 222 
18428,17 19 20 62 66 137 153 164 171 184 
18429,36 44 62 66 70 111 153 164 171 184 
18430,53 106 111 137 138 153 164 171 184 193 217 
18431,17 36 44 62 66 70 111 116 137 171 180 184 222 
18432,17 53 78 88 105 106 141 153 222 
18433,17 19 66 98 103 110 115 175 214 222 
18434,17 53 78 106 171 193 210 211 217 222 
18435,17 20 21 66 95 98 105 205 
18436,20 47 62 66 111 137 153 171 176 184 
18437,15 66 70 111 115 137 176 189 222 
18438,17 19 26 49 53 91 105 106 143 205 222 
18439,17 26 49 53 65 66 73 105 143 148 222 
18440,17 20 36 66 98 105 137 153 184 214 
18441,53 66 105 141 148 153 
18442,19 36 53 62 66 153 164 181 184 222 
18443,66 98 111 150 171 180 186 203 220 222 
18444,17 59 66 99 100 151 169 
18445,17 19 20 62 66 131 137 148 154 171 184 214 222 
18446,14 17 53 66 78 97 196 222 
18447,17 49 53 78 105 106 183 214 
18448,17 26 49 53 91 105 106 117 143 222 
18449,17 19 66 100 115 131 137 142 176 227 
18450,20 47 66 131 171 184 214 
18451,17 19 62 66 70 105 133 137 148 222 
18452,7 17 18 53 66 78 105 
18453,18 44 66 105 116 131 164 184 
18454,17 19 49 66 78 111 137 148 184 222 
18455,17 20 36 43 66 137 171 175 181 184 222 
18456,17 31 66 115 137 176 227 
18457,17 49 66 78 105 183 
18458,17 66 100 137 176 227 
18459,17 53 66 100 131 137 176 222 227 
18460,17 18 44 66 85 153 171 184 193 210 
18461,17 20 53 62 66 105 214 
18462,19 36 44 62 66 70 111 116 137 171 180 184 
18463,51 66 79 111 158 180 186 
18464,17 19 111 131 142 148 176 222 
18465,9 17 20 47 62 66 137 153 171 176 184 
18466,53 66 153 164 190 210 222 
18467,17 20 56 62 66 116 131 137 171 184 222 226 
